t	S1	S2	S3	S4	S5	S6	S7
6.063031515757878687e+00	5.400869110743219403e-01	6.032142326682288225e-01	1.449896450082329424e-01	2.211342537393025387e-01	1.117226100451308851e-01	2.418799640097024195e+00	9.736125699097651631e-02
6.068034017008503866e+00	5.512758645692426018e-01	5.859404804460649485e-01	1.431598345042870146e-01	2.180887574782472693e-01	1.161667118929180093e-01	2.596662574350610431e+00	9.728015972220570295e-02
6.073036518259129046e+00	5.624639579465422479e-01	5.692550992534312071e-01	1.413079432110184719e-01	2.151103283894789941e-01	1.107766915386822759e-01	2.493496746150936971e+00	9.718087495295993361e-02
6.078039019509755114e+00	5.736501203236861191e-01	5.531396573301464725e-01	1.394356505676779268e-01	2.121980820259257161e-01	1.159182734340672011e-01	2.490718391270820842e+00	9.706411252185657978e-02
6.083041520760380294e+00	5.848333309710880279e-01	5.375762969518700363e-01	1.375446630170737150e-01	2.093510033909784240e-01	1.121355102148326177e-01	2.685807866676209521e+00	9.693056527467550088e-02
6.088044022011005474e+00	5.960126121011579681e-01	5.225477259133447516e-01	1.356367114640136262e-01	2.065679667162549082e-01	1.137404972644475015e-01	2.525633622020089675e+00	9.678090841371279895e-02
6.093046523261630654e+00	6.071870250756168375e-01	5.080372026814375941e-01	1.337135480140899668e-01	2.038477507815730227e-01	1.092638533301144577e-01	2.558868861306377696e+00	9.661579922832393141e-02
6.098049024512255833e+00	6.183556648142766177e-01	4.940285259306370080e-01	1.317769430406601494e-01	2.011890554212067694e-01	1.058657560362533528e-01	2.613749786517421292e+00	9.643587669565646670e-02
6.103051525762881013e+00	6.295176564740124769e-01	4.805060201746132464e-01	1.298286817729951137e-01	1.985905144939797695e-01	1.040060414948382472e-01	2.712185292433641592e+00	9.624176138149534432e-02
6.108054027013506193e+00	6.406721508748471905e-01	4.674545244745866857e-01	1.278705611378381513e-01	1.960507099144297716e-01	1.088760269288951976e-01	2.548738361725152668e+00	9.603405522500123304e-02
6.113056528264132261e+00	6.518183228646270422e-01	4.548593762444544941e-01	1.259043858770604318e-01	1.935681806172824815e-01	1.063816023039576703e-01	2.710911711965965587e+00	9.581334175566498523e-02
6.118059029514757441e+00	6.629553676754429414e-01	4.427063993881547033e-01	1.239319652196781418e-01	1.911414341510675186e-01	1.061181036507193448e-01	2.614102582764211036e+00	9.558018605490316288e-02
6.123061530765382621e+00	6.740824957711031296e-01	4.309818958013758028e-01	1.219551100477316991e-01	1.887689602988038562e-01	1.009709879417204498e-01	2.668169741725544775e+00	9.533513451440318864e-02
6.128064032016007801e+00	6.851989337911384981e-01	4.196726262529139051e-01	1.199756282435905652e-01	1.864492339660708264e-01	1.075499373850221652e-01	2.466835468285490496e+00	9.507871553862100311e-02
6.133066533266632980e+00	6.963039209406124419e-01	4.087657999929826258e-01	1.179953215436897462e-01	1.841807254353362011e-01	1.009302200734381177e-01	2.449417328110326864e+00	9.481143956308604737e-02
6.138069034517258160e+00	7.073967055481427124e-01	3.982490644132009039e-01	1.160159824641829318e-01	1.819619100671019674e-01	1.111302068748944438e-01	2.634626579743942543e+00	9.453379910058472280e-02
6.143071535767883340e+00	7.184765453510821853e-01	3.881104891767148679e-01	1.140393898166912889e-01	1.797912704175891607e-01	9.714841817706461324e-02	2.550374144290442846e+00	9.424626945191100225e-02
6.148074037018509408e+00	7.295427045802758137e-01	3.783385558452054820e-01	1.120673056744642404e-01	1.776673043383254491e-01	9.349103268305734848e-02	2.595361404639002334e+00	9.394930884665661508e-02
6.153076538269134588e+00	7.405944516841902470e-01	3.689221469281230292e-01	1.101014721803223878e-01	1.755885314867602631e-01	9.988607068399145417e-02	2.565957866422630573e+00	9.364335870432068110e-02
6.158079039519759768e+00	7.516310591423748244e-01	3.598505323871509232e-01	1.081436073678978677e-01	1.735534949100209778e-01	1.003552617649771939e-01	2.781930963889479358e+00	9.332884433390715995e-02
6.163081540770384947e+00	7.626518011508632844e-01	3.511133594382242484e-01	1.061954023998785135e-01	1.715607676690443784e-01	9.616973534891339048e-02	2.705070282490078082e+00	9.300617514985226597e-02
6.168084042021010127e+00	7.736559521027345232e-01	3.427006417131565064e-01	1.042585184391859043e-01	1.696089571863809986e-01	8.836913973260697441e-02	2.617740406650836960e+00	9.267574507320044952e-02
6.173086543271635307e+00	7.846427860608049532e-01	3.346027476583893212e-01	1.023345828790725165e-01	1.676967062844716694e-01	9.705222253080589279e-02	2.709182289207513694e+00	9.233793320213008748e-02
6.178089044522261375e+00	7.956115749225507461e-01	3.268103905971036505e-01	1.004251868603772690e-01	1.658226978504461768e-01	8.758682006605734982e-02	2.615789991859323038e+00	9.199310412258972225e-02
6.183091545772886555e+00	8.065615873179186046e-01	3.193146184891256789e-01	9.853188230668491476e-02	1.639856572454721495e-01	9.805461698703232809e-02	2.655470504091216100e+00	9.164160841045536354e-02
6.188094047023511735e+00	8.174920879405936924e-01	3.121068037065774514e-01	9.665617872966834889e-02	1.621843533770135071e-01	8.911254212673784536e-02	2.605436997196937110e+00	9.128378324236308128e-02
6.193096548274136914e+00	8.284023360616381559e-01	3.051786335825859564e-01	9.479954110268717926e-02	1.604176018762945855e-01	8.859123925813382205e-02	2.757009126781765129e+00	9.091995276029213313e-02
6.198099049524762094e+00	8.392915846677319047e-01	2.985221009770522849e-01	9.296338721300496932e-02	1.586842662082188216e-01	9.136123440051291400e-02	2.688311669947931026e+00	9.055042862039279494e-02
6.203101550775387274e+00	8.501590797349256601e-01	2.921294950855861661e-01	9.114908505846483489e-02	1.569832581977083918e-01	9.373957239915622908e-02	2.670749557705643706e+00	9.017551057412240278e-02
6.208104052026012454e+00	8.610040589974763403e-01	2.859933925975053359e-01	8.935795123315394550e-02	1.553135405637184885e-01	8.889751748345194049e-02	2.543177475877305138e+00	8.979548683967185363e-02
6.213106553276638522e+00	8.718257512248204222e-01	2.801066491147192195e-01	8.759124871162211889e-02	1.536741270225957245e-01	8.900609059119496402e-02	2.659707903454738620e+00	8.941063466632288848e-02
6.218109054527263702e+00	8.826233754865954184e-01	2.744623908267155299e-01	8.585018488950391102e-02	1.520640823461090752e-01	9.050732869653237145e-02	2.833851160093242783e+00	8.902122087743327694e-02
6.223111555777888881e+00	8.933961401067705976e-01	2.690540062616277872e-01	8.413591036107077870e-02	1.504825232449649164e-01	8.646664858943520215e-02	2.663614373739473962e+00	8.862750228207144643e-02
6.228114057028514061e+00	9.041432420211358290e-01	2.638751385521131421e-01	8.244951728761484855e-02	1.489286180292088979e-01	9.191107184935938534e-02	2.674784184919661634e+00	8.822972621707336760e-02
6.233116558279139241e+00	9.148638660555873381e-01	2.589196778598734650e-01	8.079203812547640362e-02	1.474015863070908261e-01	9.082139604909940378e-02	2.575499117746035793e+00	8.782813104526611403e-02
6.238119059529764421e+00	9.255571840176708420e-01	2.541817537908154234e-01	7.916444492559812640e-02	1.459006994023754333e-01	8.684206413514092282e-02	2.677426254078970391e+00	8.742294654991573932e-02
6.243121560780389601e+00	9.362223541000146421e-01	2.496557284223260287e-01	7.756764830454317139e-02	1.444252791692729188e-01	8.566730219938786806e-02	2.629988657380787576e+00	8.701439446052662563e-02
6.248124062031015669e+00	9.468585201808485952e-01	2.453361893890405598e-01	7.600249684594670430e-02	1.429746972960150575e-01	8.662836823210073867e-02	2.607898064359340573e+00	8.660268890592731639e-02
6.253126563281640848e+00	9.574648110175671967e-01	2.412179429488804649e-01	7.446977693633589912e-02	1.415483753490580365e-01	9.291761350872809744e-02	2.662725016168835168e+00	8.618803677977077138e-02
6.258129064532266028e+00	9.680403396763227475e-01	2.372960077164973092e-01	7.297021241200542241e-02	1.401457830751795253e-01	8.380170930727977308e-02	2.540903467714458852e+00	8.577063822886206446e-02
6.263131565782891208e+00	9.785842028565245876e-01	2.335656083451121134e-01	7.150446459270767829e-02	1.387664373289348441e-01	8.679956121152729298e-02	2.829121789624909233e+00	8.535068706016156470e-02
6.268134067033516388e+00	9.890954801563078824e-01	2.300221691843013783e-01	7.007313249981558800e-02	1.374099009127054127e-01	7.976257494527143332e-02	2.787998335725326182e+00	8.492837111433920727e-02
6.273136568284141568e+00	9.995732335184807082e-01	2.266613086685119183e-01	6.867675328089592468e-02	1.360757809700413046e-01	8.402668777382042709e-02	2.579167830391868144e+00	8.450387268205303282e-02
6.278139069534767636e+00	1.010016506574882955e+00	2.234788335144184401e-01	6.731580277251311695e-02	1.347637276127644224e-01	7.716037074184182998e-02	2.567286777939972620e+00	8.407736886626344941e-02
6.283141570785392815e+00	1.020424323974709502e+00	2.204707331495496525e-01	6.599069638431465101e-02	1.334734328601684117e-01	8.473918065862338922e-02	2.560139258834402742e+00	8.364903188752009777e-02
6.288144072036017995e+00	1.030795690820102140e+00	2.176331743507805283e-01	6.470178986766729479e-02	1.322046283931629651e-01	8.703447508614879646e-02	2.546582260772116690e+00	8.321902948818268864e-02
6.293146573286643175e+00	1.041129592044112817e+00	2.149624962670326489e-01	6.344938067617421351e-02	1.309570839657830943e-01	8.779627109221209424e-02	2.502620601535302303e+00	8.278752521446393342e-02
6.298149074537268355e+00	1.051424991761500172e+00	2.124552051423878873e-01	6.223370901475615280e-02	1.297306060845876963e-01	8.269304514858186184e-02	2.666410882670679605e+00	8.235467870885422592e-02
6.303151575787893535e+00	1.061680832738523206e+00	2.101079697594012696e-01	6.105495952310884683e-02	1.285250354612101353e-01	7.662189032546090628e-02	2.641776698047824556e+00	8.192064604089409341e-02
6.308154077038518714e+00	1.071896035743065134e+00	2.079176167619597448e-01	5.991326278000275174e-02	1.273402454354563840e-01	8.176122546255122636e-02	2.612603872418433060e+00	8.148557993704662328e-02
6.313156578289144782e+00	1.082069498937288543e+00	2.058811259355798617e-01	5.880869681784674230e-02	1.261761401096670177e-01	8.566283690918227722e-02	2.595642959023837903e+00	8.104963005372406437e-02
6.318159079539769962e+00	1.092200097318409391e+00	2.039956253705347833e-01	5.774128862132130863e-02	1.250326522571226784e-01	7.371692030014523334e-02	2.530990513532172859e+00	8.061294330181364987e-02
6.323161580790395142e+00	1.102286682116152994e+00	2.022583887314126361e-01	5.671101725401853783e-02	1.239097414103167011e-01	7.949517009864902339e-02	2.506826550511802587e+00	8.017566387767348368e-02
6.328164082041020322e+00	1.112328080193245805e+00	2.006668300308885877e-01	5.571781497612017520e-02	1.228073919599154962e-01	7.151249811424284508e-02	2.536670894459672532e+00	7.973793360501779670e-02
6.333166583291645502e+00	1.122323093449130837e+00	1.992184991013400686e-01	5.476156889148136447e-02	1.217256112040041999e-01	7.853306555980570092e-02	2.738379410709126827e+00	7.929989219764584096e-02
6.338169084542270681e+00	1.132270498237848422e+00	1.979110801837249967e-01	5.384212489159738435e-02	1.206644271280927772e-01	8.025871692048365535e-02	2.476172784654032011e+00	7.886167717647329933e-02
6.343171585792895861e+00	1.142169044765311670e+00	1.967423859189466606e-01	5.295928829803318166e-02	1.196238866419093161e-01	7.815582951112960697e-02	2.453658993530465349e+00	7.842342428642751218e-02
6.348174087043521929e+00	1.152017456483832802e+00	1.957103542987480016e-01	5.211282641979680941e-02	1.186040537380000787e-01	8.147517612703748802e-02	2.432227828588671592e+00	7.798526758965407257e-02
6.353176588294147109e+00	1.161814429465585663e+00	1.948130470579676199e-01	5.130247180777469662e-02	1.176050078962908724e-01	7.962779644119177824e-02	2.478351016965476994e+00	7.754733939585639613e-02
6.358179089544772289e+00	1.171558631835868169e+00	1.940486438218970433e-01	5.052792342952796417e-02	1.166268417965315302e-01	7.763931199775624126e-02	2.452791561783232765e+00	7.710977067169572097e-02
6.363181590795397469e+00	1.181248703118643162e+00	1.934154404882320044e-01	4.978884965488440673e-02	1.156696599038192219e-01	8.527543313984443929e-02	2.346387930440222647e+00	7.667269097598237992e-02
6.368184092046022649e+00	1.190883253601777048e+00	1.929118467014195315e-01	4.908489086145294972e-02	1.147335768622566171e-01	7.462463603308822080e-02	2.293978870921323132e+00	7.623622849633401866e-02
6.373186593296647828e+00	1.200460863774527320e+00	1.925363810014756594e-01	4.841566126127275216e-02	1.138187152820703957e-01	7.606906381495995295e-02	2.409607680619447745e+00	7.580051034175991354e-02
6.378189094547273896e+00	1.209980083592870015e+00	1.922876699662760536e-01	4.778075157049271188e-02	1.129252048628704985e-01	8.400308773276855823e-02	2.301033885763002829e+00	7.536566240912102865e-02
6.383191595797899076e+00	1.219439431864169032e+00	1.921644449937392474e-01	4.717973136251762262e-02	1.120531806189924845e-01	7.875046475473647389e-02	2.408197461831449004e+00	7.493180949648774181e-02
6.388194097048524256e+00	1.228837395614180483e+00	1.921655391166695870e-01	4.661215128856319168e-02	1.112027812604928084e-01	8.536571005030994808e-02	2.511479208189296042e+00	7.449907541547705347e-02
6.393196598299149436e+00	1.238172429313458611e+00	1.922898856385477362e-01	4.607754510876194837e-02	1.103741486702267405e-01	7.206213991227883309e-02	2.363501877621993152e+00	7.406758292176442160e-02
6.398199099549774616e+00	1.247442954313953800e+00	1.925365145397116007e-01	4.557543228151335335e-02	1.095674256881606218e-01	7.410683196004967666e-02	2.563149564936508806e+00	7.363745386302338047e-02
6.403201600800399795e+00	1.256647358012833671e+00	1.929045514326723221e-01	4.510531970956570269e-02	1.087827557835163994e-01	7.692894295677425720e-02	2.381796994212118435e+00	7.320880909843084650e-02
6.408204102051024975e+00	1.265783993187120204e+00	1.933932149824337809e-01	4.466670402197334133e-02	1.080202816627092582e-01	8.157463073713996926e-02	2.411954764954229447e+00	7.278176854880234747e-02
6.413206603301651043e+00	1.274851177289970661e+00	1.940018145014358597e-01	4.425907369013369619e-02	1.072801440607965423e-01	7.408522401532069424e-02	2.317214157102660987e+00	7.235645123859027472e-02
6.418209104552276223e+00	1.283847191521500841e+00	1.947297491739599096e-01	4.388191033183176659e-02	1.065624817903412097e-01	7.517695263631359037e-02	2.332452641865353726e+00	7.193297521576158537e-02
6.423211605802901403e+00	1.292770280260886917e+00	1.955765049130489819e-01	4.353469138682205392e-02	1.058674298318295209e-01	8.286899324193752747e-02	2.296243129541131633e+00	7.151145763801539101e-02
6.428214107053526583e+00	1.301618650047788650e+00	1.965416538035097693e-01	4.321689109770876502e-02	1.051951196627450846e-01	7.625855306541479139e-02	2.365027844774367338e+00	7.109201469759368619e-02
6.433216608304151762e+00	1.310390468840041178e+00	1.976248520723673796e-01	4.292798251480146182e-02	1.045456782867415779e-01	8.071621151094367230e-02	2.420256273190048546e+00	7.067476163073582729e-02
6.438219109554776942e+00	1.319083865093531038e+00	1.988258380796334435e-01	4.266743952345179031e-02	1.039192273619021639e-01	7.907213113635670754e-02	2.252585858252825091e+00	7.025981272092081398e-02
6.443221610805402122e+00	1.327696927198009691e+00	2.001444330840613794e-01	4.243473639010407472e-02	1.033158840685090146e-01	8.173593743839607795e-02	2.170400181221860958e+00	6.984728124442624031e-02
6.448224112056028190e+00	1.336227701725960948e+00	2.015805365811580430e-01	4.222935241979563353e-02	1.027357589596790965e-01	8.810744615062235385e-02	2.255804513878624906e+00	6.943727948017353047e-02
6.453226613306653370e+00	1.344674193205364965e+00	2.031341282177149821e-01	4.205077027660922284e-02	1.021789574156767993e-01	7.858463913372396026e-02	2.181602764603736588e+00	6.902991867022191530e-02
6.458229114557278550e+00	1.353034363037911580e+00	2.048052656046158160e-01	4.189847827541592212e-02	1.016455787761520319e-01	8.610475025311097041e-02	2.234803588642932937e+00	6.862530900711213966e-02
